PowerMean, CpuMean
15.749218749999997, 20.924242424242426
15.749218749999997, 20.880597014925375
25.94777777777777, 36.878787878787875
15.749218749999997, 20.880597014925375
25.94777777777777, 36.878787878787875
16.562222222222225, 22.136363636363637
15.749218749999997, 20.880597014925375
25.94777777777777, 36.878787878787875
16.562222222222225, 22.136363636363637
16.575873015873018, 22.075757575757574
15.749218749999997, 20.880597014925375
25.94777777777777, 36.878787878787875
16.562222222222225, 22.136363636363637
16.575873015873018, 22.075757575757574
16.25777777777778, 21.424242424242426
