PowerMean, CpuMean
25.83746031746032, 27.454545454545453
25.83746031746032, 27.454545454545453
26.00873015873016, 28.03030303030303
25.83746031746032, 27.454545454545453
26.00873015873016, 28.03030303030303
25.92000000000001, 27.348484848484848
25.83746031746032, 27.454545454545453
26.00873015873016, 28.03030303030303
25.92000000000001, 27.348484848484848
32.66079365079365, 40.121212121212125
25.83746031746032, 27.454545454545453
26.00873015873016, 28.03030303030303
25.92000000000001, 27.348484848484848
32.66079365079365, 40.121212121212125
26.78031746031746, 28.833333333333332
