FPSOffloading,serverTimeOffloading,slamTimeOffloading,streamingTimeOffloading,renderTimeOffloading,videoTimeOffloading,clientMemoryUsageOffloading,serverMemoryUsageOffloading,requestSizeOffloading,responseSizeOffloading
20.161290318946453,422.3999999910593,147.776094019413,274.6239059716463,4.799999997019768,33.20000000298023,10260912,18509264,3686446,7338
2.146844139129236,102.09999999403954,32.13159501552582,69.96840497851372,3.2999999970197678,29.200000002980232,14370723,18871992,3686446,7298
7.380073800738008,109.80000001192093,31.16787299513817,78.63212701678276,3.5,29.099999994039536,16518955,19090352,3686446,6578
6.761325219470584,113.69999998807907,32.460305005311966,81.2396949827671,3.2000000029802322,32,20599838,18548528,3686446,6298
6.6622251834757495,429.79999999701977,352.181932002306,77.61806799471378,8.200000002980232,30.799999997019768,25142782,18560288,3686446,1778
2.1272069772658564,397.59999999403954,195.29216501116753,202.307834982872,49.6000000089407,28.100000008940697,28048155,18656240,3686446,3058
2.0153164046634298,307.90000000596046,168.98769998550415,138.9123000204563,7.5,27.299999997019768,32767732,18640160,3686446,4598
2.8538812784902667,271.5,157.34477600455284,114.15522399544716,6.200000002980232,32.8999999910593,35314748,18295040,3686446,4518
3.1575623618269333,133,53.448163986206055,79.55183601379395,6.9000000059604645,30.099999994039536,39407488,18151328,3686446,3118
5.824111823351362,133.3999999910593,44.592359989881516,88.80764000117779,6.200000002980232,33.30000001192093,9697566,18089504,3686446,3098
5.611672278245095,120.20000000298023,43.09153202176094,77.10846798121929,5.899999991059303,29.900000005960464,13715969,18355728,3686446,3018
6.365372373921637,238.79999999701977,161.5408679842949,77.25913201272488,7.700000002980232,29.299999997019768,9637166,18614680,3686446,4478
3.6023054755816695,141.3999999910593,63.199158012866974,78.20084197819233,6.9000000059604645,29.700000002980232,13721353,17897984,3686446,2838
5.482456140171721,137.8999999910593,51.073063999414444,86.82693599164486,6.799999997019768,27.5,17807842,17917592,3686446,2818
5.760368663792249,238.79999999701977,158.3531199991703,80.44687999784946,3.5,30.900000005960464,10034274,17966864,3686446,4798
3.624501630947431,133.79999999701977,55.0625,78.73749999701977,7.0999999940395355,29.700000002980232,14112437,18015144,3686446,3078
5.817335660570163,247.80000001192093,165.45814499258995,82.34185501933098,7.0999999940395355,29.799999997019768,18381145,17977984,3686446,5098
3.497726477716516,167.40000000596046,71.12440800666809,96.27559199929237,6.299999997019768,31.599999994039536,22454528,17960584,3686446,4258
4.78011472268525,143.1000000089407,67.39612600207329,75.70387400686741,8.899999991059303,35.8999999910593,24621515,17940800,3686446,3858
5.274261603541334,143.29999999701977,62.10914200544357,81.1908579915762,8,29,28418585,17984616,3686446,3758
5.512679161891631,279.6000000089407,201.13085401058197,78.46914599835873,7.399999991059303,32.8999999910593,32574292,17980976,3686446,4158
3.1104199066874028,143.29999999701977,65.6890389919281,77.61096100509167,7.200000002980232,33.5,36571611,17942208,3686446,2498
5.241090146832388,316.29999999701977,165.54059597849846,150.7594040185213,5.600000008940697,27.599999994039536,40794926,17996520,3686446,5358
2.8473804099986166,260.5,184.47487500309944,76.02512499690056,5.299999997019768,32.79999999701977,43367046,17973824,3686446,5158
3.33444481503772,240.20000000298023,161.8134530186653,78.38654698431492,4.200000002980232,33.5,47092494,17975528,3686446,5118
