PowerMean, CpuMean
21.42063492063492, 28.87878787878788
21.42063492063492, 28.87878787878788
20.914761904761907, 28.307692307692307
21.42063492063492, 28.87878787878788
20.914761904761907, 28.307692307692307
26.514285714285712, 37.215384615384615
21.42063492063492, 28.87878787878788
20.914761904761907, 28.307692307692307
26.514285714285712, 37.215384615384615
22.489354838709676, 30.93846153846154
21.42063492063492, 28.87878787878788
20.914761904761907, 28.307692307692307
26.514285714285712, 37.215384615384615
22.489354838709676, 30.93846153846154
21.98015873015873, 29.846153846153847
