PowerMean, CpuMean
25.765156250000004, 27.37878787878788
25.765156250000004, 27.37878787878788
35.11460317460316, 45.31818181818182
25.765156250000004, 27.37878787878788
35.11460317460316, 45.31818181818182
26.072380952380957, 27.772727272727273
25.765156250000004, 27.37878787878788
35.11460317460316, 45.31818181818182
26.072380952380957, 27.772727272727273
26.464920634920645, 28.227272727272727
25.765156250000004, 27.37878787878788
35.11460317460316, 45.31818181818182
26.072380952380957, 27.772727272727273
26.464920634920645, 28.227272727272727
26.259687499999988, 28.424242424242426
