FPS,serverTime,slamTime,streamingTime,renderTime,videoTime,clientMemoryUsage,serverMemoryUsage,requestSize,responseSize
3.562522265767707,273,54.18156399996951,218.8184360000305,0.6000000000931323,7.099999999627471,14283505,18252784,1628206,2838
13.08900523561805,70.10000000009313,62.636386999860406,7.463613000232726,1.1000000000931323,5.199999999720603,14622734,18423592,1628206,1138
17.857142857142858,29,21.279589999932796,7.720410000067204,21.199999999720603,5.800000000279397,16854413,18717336,1628206,1078
17.452006980859522,51.60000000009313,44.08715800009668,7.5128419999964535,0.7000000001862645,4.899999999906868,18806499,18920288,1628206,1138
41.15226337480104,18,10.275137000251561,7.724862999748439,0.6999999997206032,5.600000000093132,18806499,19121504,1628206,1078
27.100271002778427,31.5,6.690731999929994,24.809268000070006,1.2999999998137355,4.100000000093132,21038855,19323152,1628206,998
47.84688995236632,13.5,5.8612559996545315,7.6387440003454685,0.6000000000931323,6.7000000001862645,22950922,19447504,1628206,958
52.35602094215309,13.899999999906868,5.946876999922097,7.953122999984771,0.7999999998137355,4.400000000372529,22950922,18371952,1628206,958
22.321428571521377,39.10000000009313,32.18090200005099,6.9190980000421405,1,4.699999999720603,26548397,18102496,1628206,1618
49.26108374316436,15.700000000186265,9.31385299982503,6.386147000361234,0.7000000001862645,3.8999999999068677,26548397,18302488,1628206,1438
44.44444444444444,17,9.880065999925137,7.119934000074863,0.7999999998137355,4.7000000001862645,30122846,18494280,1628206,1478
47.39336492870076,15.5,9.16254899976775,6.3374510002322495,0.8999999999068677,4.600000000093132,30122846,18232656,1628206,1398
46.0829493083602,16.200000000186265,9.561978000216186,6.6380219999700785,0.6999999997206032,4.7000000001862645,33657667,18531232,1628206,1418
19.685039370150918,42.60000000009313,35.93006600020453,6.669933999888599,1.8999999999068677,6.2999999998137355,34123499,18735848,1628206,798
37.59398496227439,20,13.344433999620378,6.655566000379622,2,4.5,34123499,18934800,1628206,738
39.840637450051375,19.799999999813735,12.850568000227213,6.949431999586523,1.1000000000931323,4.100000000093132,37727988,19104280,1628206,698
41.15226337480104,19.5,12.599507000297308,6.900492999702692,0.6999999997206032,4.100000000093132,37727988,19265000,1628206,698
39.062500000568434,20.299999999813735,12.573458000086248,7.726541999727488,1.2999999998137355,4,11546182,19434080,1628206,698
18.90359168228654,45.89999999990687,37.47790899965912,8.422091000247747,1.6000000000931323,5.2000000001862645,13398367,18305312,1628206,838
41.15226337480104,16.799999999813735,9.881938999984413,6.918060999829322,1.1000000000931323,6.2999999998137355,13398367,18179184,1628206,678
38.910505836293865,20.09999999962747,14.069023999851197,6.030975999776274,0.900000000372529,4.7000000001862645,16980307,18318168,1628206,718
39.21568627450981,20.200000000186265,13.977341999765486,6.222658000420779,0.8999999999068677,4.399999999906868,16980307,18024000,1628206,678
44.84304932772882,16.5,9.931753000244498,6.568246999755502,1,4.7999999998137355,20477216,18185000,1628206,618
20,41.6999999997206,33.87160399975255,7.828395999968052,1.900000000372529,6.399999999906868,22369827,17634600,1628206,1498
35.587188611981695,22.699999999720603,15.929574000183493,6.77042599953711,1.3000000002793968,4.100000000093132,22369827,17800072,1628206,1318
36.10108303224822,21.799999999813735,15.21205799980089,6.587942000012845,1.8000000002793968,4.100000000093132,13522094,17937232,1628206,1118
37.17472118907626,21.200000000186265,14.18928899988532,7.010711000300944,1.2000000001862645,4.5,13522094,17501880,1628206,1098
43.29004329074142,17.600000000093132,11.027427999768406,6.572572000324726,1.2999999998137355,4.199999999720603,17080295,17661312,1628206,1098
19.23076923076923,46.700000000186265,39.701681999955326,6.998318000230938,1.2999999998137355,4,18977705,17504696,1628206,1978
44.44444444444444,17.700000000186265,12.0228650001809,5.677135000005364,0.8999999999068677,3.8999999999068677,18977705,17689008,1628206,1758
42.016806722195824,18.100000000093132,11.796150000300258,6.303849999792874,0.8999999999068677,4.7000000001862645,22503839,17820344,1628206,1698
43.103448276381165,17.600000000093132,11.247210000175983,6.3527899999171495,0.7999999998137355,4.7999999998137355,22503839,17952224,1628206,1618
46.948356807922295,16.199999999720603,10.062406999990344,6.137592999730259,0.900000000372529,4.100000000093132,26026775,18078424,1628206,1518
18.315018314987075,49.5,43.34229200007394,6.15770799992606,1,4,27870926,17684440,1628206,1978
36.630036630286554,19.399999999906868,12.178307000081986,7.2216929998248816,1.3999999999068677,6.5,27870926,17821000,1628206,1718
39.52569169916825,18.800000000279397,11.414763999637216,7.38523600064218,1.7999999998137355,4.5,29776163,17953168,1628206,1658
28.65329512901629,22.799999999813735,10.75963500002399,12.040364999789745,1.5,10.5,29776163,18084864,1628206,1598
36.496350364467304,18.200000000186265,10.281337999738753,7.918662000447512,1,8.200000000186265,33431597,18235016,1628206,1638
16.97792869259211,51.09999999962747,44.11952900001779,6.980470999609679,1.400000000372529,6.400000000372529,35302017,17679736,1628206,1678
35.460992907567196,20.899999999906868,13.498534000013024,7.401465999893844,0.7000000001862645,6.600000000093132,35302017,17816112,1628206,1338
40.65040650468063,16.700000000186265,10.037731000222266,6.662268999963999,1.1999999997206032,6.699999999720603,38857251,17946192,1628206,1218
40.983606556751326,16,9.334622000344098,6.665377999655902,1.2000000001862645,7,38857251,18074936,1628206,1238
42.01680672301791,15.900000000372529,9.265782999806106,6.634217000566423,1.099999999627471,6.699999999720603,42446711,18208096,1628206,1238
17.421602787484712,49.3000000002794,42.239673000294715,7.060326999984682,1.2999999998137355,6.7999999998137355,44360489,18340392,1628206,1938
38.75968992276045,18,10.793519000057131,7.206480999942869,1,6.7999999998137355,44360489,18498440,1628206,1658
41.49377593344961,17.600000000093132,11.69682400021702,5.903175999876112,1,5.5,47946906,17591384,1628206,1698
37.17472118971978,19.200000000186265,12.06796000013128,7.132040000054985,0.7999999998137355,6.899999999906868,47946906,17724184,1628206,1538
40.816326530612244,18.199999999720603,11.383315999992192,6.816683999728411,1.6000000000931323,4.600000000093132,49330135,17865176,1628206,1378
18.050541516275832,49.90000000037253,43.8977850000374,6.002215000335127,1.3999999999068677,4.099999999627471,51260118,17532000,1628206,1678
33.22259136202345,22.300000000279397,14.267316000070423,8.032684000208974,0.7999999998137355,7,51260118,17675616,1628206,1398
44.843049326792425,16.5,10.436931000091136,6.0630689999088645,1.1000000000931323,4.7000000001862645,54869617,17845960,1628206,1298
35.08771929824562,20.799999999813735,13.129101000260562,7.670898999553174,0.8999999999068677,6.800000000279397,54869617,17536344,1628206,1258
36.90036900356323,19.09999999962747,12.08275800012052,7.01724199950695,1.3000000002793968,6.600000000093132,58509944,17705000,1628206,1218
15.822784810196532,55.799999999813735,48.19756199978292,7.602438000030816,1.3999999999068677,6,60425129,17835040,1628206,1618
32.25806451612903,23.700000000186265,16.80692100012675,6.893079000059515,1.1000000000931323,6.199999999720603,60425129,17971880,1628206,1298
39.21568627450981,17.600000000093132,10.664756999816746,6.935243000276387,1.2000000001862645,6.699999999720603,64047798,18107008,1628206,1138
39.52569169916825,17.899999999906868,10.411722999997437,7.488276999909431,1.2000000001862645,6.2000000001862645,64047798,18236208,1628206,1118
31.54574132473578,22.799999999813735,15.315823000390083,7.484176999423653,2,6.800000000279397,65780893,18364848,1628206,1018
13.986013986013987,62.59999999962747,54.41672800015658,8.18327199947089,2.2000000001862645,6.7000000001862645,67421960,17564864,1628206,1438
29.76190476182227,25.5,18.658253999892622,6.841746000107378,1.3999999999068677,6.7000000001862645,69280245,17740616,1628206,1238
26.525198939188623,30.399999999906868,11.183811000082642,19.216188999824226,1.5,5.7999999998137355,10554950,17868176,1628206,1138
30.48780487778908,24.399999999906868,17.392117999959737,7.007881999947131,2.1000000000931323,6.2000000001862645,12433491,18013880,1628206,1098
39.06249999985789,18.799999999813735,11.288848000112921,7.5111519997008145,1.2000000001862645,5.600000000093132,12433491,17574056,1628206,1078
16.638935108127296,51.5,44.87639999995008,6.623600000049919,1.3999999999068677,7.2000000001862645,16190040,17859256,1628206,2238
25.252525252465862,30.199999999720603,23.85580400004983,6.344195999670774,1.8000000002793968,7.5,16190040,17999984,1628206,1618
41.84100418426346,18.899999999906868,13.138168000150472,5.761831999756396,1.3000000002793968,3.6999999997206032,19982998,18139200,1628206,1298
36.49635036508755,19.100000000093132,12.086314999964088,7.013685000129044,1.3999999999068677,6.899999999906868,19982998,18272328,1628206,1198
27.624309392123056,27.300000000279397,19.792963000014424,7.5070370002649724,1.6000000000931323,7.2999999998137355,23699107,18396888,1628206,1198
12.531328320831255,71.60000000009313,63.26712300023064,8.332876999862492,1.6999999997206032,6.399999999906868,23790752,18531312,1628206,1558
24.390243902439025,32.89999999990687,24.359560000244528,8.54043999966234,1.6000000000931323,6.400000000372529,25689276,17698776,1628206,1058
28.571428571428573,27.299999999813735,20.765988999977708,6.534010999836028,1.7000000001862645,5.899999999906868,27548923,17736800,1628206,758
28.65329512901629,26.200000000186265,18.806402000132948,7.393598000053316,2.2999999998137355,6.2999999998137355,28520854,17862032,1628206,678
30.67484662567924,24.199999999720603,17.264659999869764,6.935339999850839,1.7000000001862645,6.7000000001862645,30385569,17980384,1628206,638
15.384615384615385,55.89999999990687,48.88977099955082,7.010229000356048,2,7,32296622,17589904,1628206,2018
31.84713375805624,22.899999999906868,15.829436999745667,7.070563000161201,1.6000000000931323,6.899999999906868,32296622,17737704,1628206,1298
34.013605442284614,20.600000000093132,14.13880500011146,6.461194999981672,1.3999999999068677,7.399999999906868,35935721,17866888,1628206,1258
37.453183520991175,20.199999999720603,14.334131999872625,5.865867999847978,1.5,5,35935721,17997752,1628206,1158
33.898305084745765,20.699999999720603,13.696626000106335,7.0033739996142685,2.1000000000931323,6.7000000001862645,39554765,18126064,1628206,1098
14.347202295514027,62,55.20247399993241,6.797526000067592,1.7000000001862645,6,41503982,18253496,1628206,1938
29.23976608211022,25.700000000186265,18.721222000196576,6.978777999989688,1.8999999999068677,6.599999999627471,43398265,18381056,1628206,1338
37.45318352033797,19.399999999906868,11.390278999693692,8.009721000213176,1.6000000000931323,5.600000000093132,43418282,17598528,1628206,1138
31.1526479749875,23.699999999720603,16.953836999833584,6.746162999887019,1.5,6.800000000279397,43418282,17659264,1628206,1118
38.46153846153846,17.600000000093132,10.798307999968529,6.8016920001246035,1.5,6.899999999906868,47061051,17785320,1628206,1078
12.642225031590678,68.89999999990687,60.976236999966204,7.923762999940664,3.1000000000931323,7.100000000093132,48077856,18152760,1628206,1998
28.985507246376812,28.600000000093132,22.617872999981046,5.9821270001120865,1.3000000002793968,4.599999999627471,49982810,17602904,1628206,1618
32.36245954702311,25.299999999813735,19.67026299983263,5.629736999981105,1.1000000000931323,4.5,12540484,17737504,1628206,1098
33.22259136202345,24.199999999720603,17.53981600003317,6.660183999687433,1.3000000002793968,4.600000000093132,12540484,17857960,1628206,1018
42.1940928266726,17.200000000186265,11.253942999988794,5.94605700019747,1,5.399999999906868,16273455,17985040,1628206,898
14.265335235359078,64.29999999981374,58.455547999590635,5.8444520002231,1.3999999999068677,4.400000000372529,18262375,18103112,1628206,1638
35.335689046168966,20.700000000186265,13.303810000419617,7.396189999766648,2,5.599999999627471,20153617,18475104,1628206,1178
26.954177897844776,28.199999999720603,20.30343100009486,7.896568999625742,2.3999999999068677,6.5,20153617,17627216,1628206,1078
29.069767441545658,25.800000000279397,18.316763000097126,7.483237000182271,2.6000000000931323,6,24006935,17754248,1628206,978
31.84713375758395,23.700000000186265,16.126955000218004,7.5730449999682605,1.5,6.2000000001862645,24066393,17619544,1628206,878
13.08900523561805,67.6999999997206,60.06956600025296,7.630433999467641,1.6000000000931323,7.100000000093132,26089429,17739872,1628206,1678
28.985507246376812,25.799999999813735,18.65949699981138,7.140503000002354,2.1000000000931323,6.5,28085896,17601896,1628206,1098
29.58579881673109,25.100000000093132,17.40513399988413,7.694866000209004,1.6000000000931323,7.099999999627471,28085896,18059672,1628206,1038
28.571428571428573,25.200000000186265,17.140738000161946,8.059262000024319,2.6999999997206032,7.100000000093132,30373788,18185848,1628206,978
30.395136778201543,24.40000000037253,16.589794000145048,7.810206000227481,2,6.399999999906868,32352999,18305920,1628206,838
13.513513513513514,65,57.06910699978471,7.930893000215292,1.5,7.5,34371117,18430560,1628206,1618
27.24795640313146,28.700000000186265,20.56675500003621,8.133245000150055,1.7999999998137355,6.100000000093132,36357227,18566568,1628206,1178
28.571428571428573,27.399999999906868,20.140565999783576,7.259434000123292,1.8999999999068677,5.7000000001862645,38267732,18687168,1628206,1038
28.901734103968447,27,18.297998999711126,8.702001000288874,1.8999999999068677,5.600000000093132,40202036,17974616,1628206,858
26.737967914505084,26.399999999906868,17.318793000187725,9.081206999719143,3.3000000002793968,7.600000000093132,40250040,17718344,1628206,778
13.736263736298882,64.90000000037253,57.06706400029361,7.8329360000789165,1.599999999627471,6.2999999998137355,42362102,17844368,1628206,1898
36.10108303224822,19.399999999906868,12.403029999695718,6.9969700002111495,2,6.2000000001862645,44257782,18209912,1628206,1378
37.59398496227439,18.300000000279397,11.12235700013116,7.177643000148237,1.3999999999068677,6.7999999998137355,44257782,17842144,1628206,1258
30.95975232171362,23.5,16.575858000200242,6.924141999799758,1.7999999998137355,6.900000000372529,47988180,17979760,1628206,1278
30.487804878221915,23.399999999906868,16.592939999885857,6.807060000021011,2.3000000002793968,7,47988180,18101568,1628206,1178
31.055900621387483,23.899999999906868,16.15642199991271,7.743577999994159,1.5,6.7999999998137355,50380195,18230320,1628206,1178
31.1526479749875,23.600000000093132,16.22684400016442,7.373155999928713,1.3999999999068677,7.100000000093132,50380195,18351760,1628206,1158
40.48582995997213,17.699999999720603,11.093010999727994,6.606988999992609,1,5.899999999906868,54080404,18481680,1628206,1058
33.00330033023589,22.90000000037253,15.818497000262141,7.081503000110388,2,5.2999999998137355,54080404,18605360,1628206,1058
14.662756598300538,62.39999999990687,55.86731299990788,6.532686999998987,1.2999999998137355,4.5,58007379,17857464,1628206,3118
33.00330032972868,24.800000000279397,19.08395400037989,5.716045999899507,1.5,4,59972678,18002448,1628206,2498
33.333333333333336,23.399999999906868,17.643700999673456,5.756299000233412,1.3000000002793968,5.199999999720603,59972678,18136248,1628206,2458
31.54574132473578,25.399999999906868,18.389170000329614,7.010829999577254,1.8000000002793968,4.5,61858477,18275384,1628206,2278
28.73563218367734,25.600000000093132,18.16395700024441,7.436042999848723,1.7000000001862645,7.5,63839278,18405576,1628206,2098
27.932960894000082,26.100000000093132,17.917836000211537,8.182163999881595,1.3999999999068677,8.299999999813735,65802217,18540976,1628206,1758
28.65329512901629,25,17.3040439998731,7.695956000126898,2.8999999999068677,7,66507847,18667168,1628206,1598
28.169014084507044,26.100000000093132,16.220501999836415,9.879498000256717,1.8999999999068677,7.5,68537504,17842080,1628206,1458
30.58103975517749,24,16.522868999745697,7.477131000254303,2.1000000000931323,6.5,70464844,17893424,1628206,1238
31.645569620159897,21.699999999720603,14.370581000111997,7.329418999608606,1.8000000002793968,8,70464844,18245512,1628206,1138
38.910505836293865,18.100000000093132,10.854283000342548,7.245716999750584,0.8999999999068677,6.600000000093132,74199597,18375184,1628206,1058
37.87878787892151,18.699999999720603,12.601661999709904,6.098338000010699,1.3000000002793968,6.399999999906868,74199597,18495656,1628206,1098
45.87155963341946,16.199999999720603,10.684524999931455,5.515474999789149,1.1000000000931323,4.5,77961715,18622304,1628206,1078
