PowerMean, CpuMean
26.63906250000001, 28.333333333333332
26.63906250000001, 28.333333333333332
26.59428571428571, 28.454545454545453
26.63906250000001, 28.333333333333332
26.59428571428571, 28.454545454545453
25.913064516129033, 27.107692307692307
26.63906250000001, 28.333333333333332
26.59428571428571, 28.454545454545453
25.913064516129033, 27.107692307692307
26.251428571428576, 28.181818181818183
26.63906250000001, 28.333333333333332
26.59428571428571, 28.454545454545453
25.913064516129033, 27.107692307692307
26.251428571428576, 28.181818181818183
26.72190476190476, 28.184615384615384
