PowerMean, CpuMean
25.82825396825397, 26.984848484848484
25.82825396825397, 26.984848484848484
28.647777777777783, 32.63636363636363
25.82825396825397, 26.984848484848484
28.647777777777783, 32.63636363636363
26.76301587301587, 28.348484848484848
25.82825396825397, 26.984848484848484
28.647777777777783, 32.63636363636363
26.76301587301587, 28.348484848484848
26.06206349206349, 27.166666666666668
25.82825396825397, 26.984848484848484
28.647777777777783, 32.63636363636363
26.76301587301587, 28.348484848484848
26.06206349206349, 27.166666666666668
26.099206349206348, 27.242424242424242
