FPSOffloading,serverTimeOffloading,slamTimeOffloading,streamingTimeOffloading,renderTimeOffloading,videoTimeOffloading
13.123359582105547,682.5999999940395,170.1578730046749,512.4421269893646,5,34.900000005960464
1.333866880053553,378.69999998807907,236.9024049937725,141.79759499430656,7.899999976158142,32.099999994039536
2.0977554017726185,284.2999999821186,175.0485309958458,109.25146898627281,53.80000001192093,28.30000001192093
2.2552999548636836,167.5,65.5401920080185,101.9598079919815,6.5999999940395355,27.099999994039536
4.175365344467641,271.40000000596046,149.76392301917076,121.6360769867897,7.0999999940395355,33.900000005960464
2.6082420448212145,148.59999999403954,64.5554989874363,84.04450100660324,6.5,27.599999994039536
3.9108330076129088,224.89999997615814,148.19268399477005,76.70731598138809,7.5,28.700000017881393
3.7202380950731073,152.5,62.56690898537636,89.93309101462364,6.199999988079071,29.599999994039536
4.909180167199421,135.40000000596046,59.75774100422859,75.64225900173187,5.800000011920929,26.5
5.1255766275271695,234.69999998807907,158.47973901033401,76.22026097774506,8.400000005960464,29.600000023841858
3.3344448148720414,155.59999999403954,78.69523200392723,76.9047679901123,7.800000011920929,26.80000001192093
4.766444232331647,140.5,65.20323300361633,75.29676699638367,8.799999982118607,26.400000005960464
5.170630816800314,257.5,179.9389979839325,77.5610020160675,7,29.5
3.1675641432935073,125.7999999821186,48.59460899233818,77.20539098978043,6.5,29.400000005960464
5.449591280653951,119.59999999403954,43.99174001812935,75.60825997591019,6.9000000059604645,28.5
5.847953216374269,266.59999999403954,186.62041398882866,79.97958600521088,7.700000017881393,26
2.9129041653518075,129,52.43367201089859,76.56632798910141,5.9000000059604645,30.599999994039536
5.390835579514825,324.59999999403954,223.32326701283455,101.27673298120499,6.5,27.299999982118607
2.7389756231616698,175.40000000596046,88.77226400375366,86.6277360022068,6.199999988079071,33.5
4.2105263157894735,271.69999998807907,196.3693950176239,75.33060497045517,7.700000017881393,26.599999994039536
2.897710808511364,261.2999999821186,185.36550199985504,75.93449798226357,6.200000017881393,28.80000001192093
3.1172069824278057,306,194.896282017231,111.10371798276901,5.300000011920929,29.299999982118607
2.7329871549158518,241.19999998807907,165.06324100494385,76.13675898313522,7.0999999940395355,29
3.3003300330033003,235.40000000596046,159.11067700386047,76.28932300209999,7.300000011920929,27.399999976158142
3.4036759702548074,236.60000002384186,160.9134600162506,75.68654000759125,6.199999988079071,27.599999994039536
3.33667000313759,234.90000000596046,158.95217698812485,75.94782301783562,6.699999988079071,28.69999998807907
3.2981530344304653,148.69999998807907,72.64437201619148,76.05562797188759,5.5,28.400000005960464
4.849660524043707,234.5,157.32218700647354,77.17781299352646,6.700000017881393,28
3.4153005463090382,244.39999997615814,167.12921500205994,77.2707849740982,6.5,27.80000001192093
3.2530904358510413,258.69999998807907,186.09524300694466,72.60475698113441,5,26.80000001192093
3.0902348579061165,155.2999999821186,82.25474101305008,73.04525896906853,5.5,30.200000017881393
4.549590536604935,239.2999999821186,164.9164810180664,74.3835189640522,6.700000017881393,28.400000005960464
3.3400133599869473,148.39999997615814,73.88544699549675,74.51455298066139,6.200000017881393,26.5
4.332755632918006,137.69999998807907,61.48283901810646,76.21716096997261,5.5999999940395355,29.30000001192093
5.070993914347483,135.2999999821186,55.833608984947205,79.4663909971714,7.9000000059604645,26.5
5.23012552333864,261.19999998807907,185.0130020081997,76.18699797987938,7.199999988079071,27.30000001192093
3.0395136778115504,293.10000002384186,217.29594200849533,75.80405801534653,6.699999988079071,25.19999998807907
2.8003360403715805,258.2000000178814,180.00703197717667,78.19296804070473,7.9000000059604645,26.599999994039536
3.1065548306352393,274.19999998807907,169.10600098967552,105.09399899840355,9.099999994039536,28.30000001192093
2.962085308109169,225.30000001192093,148.59327697753906,76.70672303438187,7,26.599999994039536
3.4867503485301072,220.09999999403954,145.77696800231934,74.3230319917202,8.400000005960464,26.400000005960464
3.510003509930076,215.5,140.9224629998207,74.57753700017929,7.800000011920929,26.69999998807907
3.5997120232698627,234,155.73033899068832,78.26966100931168,7.5999999940395355,26.900000005960464
3.161555485179612,244.80000001192093,168.9940140247345,75.80598598718643,7.299999982118607,30.19999998807907
3.1746031746031744,263.59999999403954,184.34104201197624,79.2589579820633,7.800000011920929,27
3.0266343825119852,259.30000001192093,184.9350669980049,74.36493301391602,9.900000005960464,26.299999982118607
3.0740854597447553,236.59999999403954,163.9267159998417,72.67328399419785,7.700000017881393,26.400000005960464
3.318951211285878,301.30000001192093,224.813158005476,76.48684200644493,6.799999982118607,26.69999998807907
2.690341673478804,239.7999999821186,161.94246500730515,77.85753497481346,7.200000017881393,28.200000017881393
3.0959752321981426,218.2999999821186,142.40314799547195,75.89685198664665,7.800000011920929,27.700000017881393
3.5211267605633805,224.2000000178814,145.5656739771366,78.63432604074478,7.699999988079071,28.099999994039536
3.434065933855062,245.59999999403954,165.0986829996109,80.50131699442863,8.599999994039536,25.5
3.2351989647987165,241.59999999403954,160.328036993742,81.27196300029755,8.700000017881393,27.099999994039536
3.2341526521298647,225.2000000178814,149.37473100423813,75.82526901364326,7.5999999940395355,27.599999994039536
3.4447123663759416,242.30000001192093,141.53345000743866,100.76655000448227,8.799999982118607,26.599999994039536
3.2509752926507716,215.19999998807907,139.84117698669434,75.35882300138474,9.300000011920929,26.900000005960464
3.5816618912704037,224.09999999403954,144.59003901481628,79.50996097922325,9.400000005960464,26.80000001192093
3.4376074251616027,212.5,136.78111699223518,75.71888300776482,9.300000011920929,26
3.6062026684349466,206.30000001192093,130.104611992836,76.19538801908493,8.699999988079071,25.5
3.709198813138385,211.69999998807907,136.00406497716904,75.69593501091003,8.900000005960464,28.700000017881393
3.5714285714285716,215.90000000596046,136.14650201797485,79.75349798798561,8.900000005960464,27.400000005960464
3.5398230088495577,209,133.56177201867104,75.43822798132896,8.299999982118607,25.700000017881393
3.6523009494392302,205.90000000596046,128.53843000531197,77.3615700006485,7.199999988079071,26.69999998807907
3.6456434563076527,219.69999998807907,143.07492899894714,76.62507098913193,8.200000017881393,26.700000017881393
3.459010722647979,211.7000000178814,132.72799602150917,78.97200399637222,9.099999994039536,26.799999982118607
3.5816618912704037,209,132.53653800487518,76.46346199512482,7.5,29.099999994039536
3.6036036036036037,211.80000001192093,127.24682602286339,84.55317398905754,7.800000011920929,29.69999998807907
3.537318712565151,209.59999999403954,132.0157050192356,77.58429497480392,9.299999982118607,29.100000023841858
3.5714285714285716,200.10000002384186,124.57379800081253,75.52620202302933,7.799999982118607,27.5
3.7257824142242644,212,133.08513802289963,78.91486197710037,8.699999988079071,30.30000001192093
3.522367030570641,239.2000000178814,134.14615699648857,105.05384302139282,11.900000005960464,28.19999998807907
3.225806451612903,116.7000000178814,37.5716589987278,79.1283410191536,8.399999976158142,28.599999994039536
5.178663904872435,212.10000002384186,132.98746499419212,79.11253502964973,6.0999999940395355,32
3.524850193644592,213.59999999403954,137.26671200990677,76.33328798413277,8.5,27.19999998807907
3.5486160399696742,123.30000001192093,48.390659004449844,74.90934100747108,8.699999988079071,27.099999994039536
5.333333333333333,212.30000001192093,136.18651500344276,76.11348500847816,7.4000000059604645,27.099999994039536
3.5285815101586735,135.90000000596046,55.13536900281906,80.7646310031414,8.599999994039536,31.400000005960464
4.940711462305094,120,44.99998298287392,75.00001701712608,6.199999988079071,27.5
5.138746146097787,230.80000001192093,153.91324898600578,76.88675102591515,8.299999982118607,31.099999994039536
3.252032520325203,139.69999998807907,63.792412012815475,75.9075879752636,7.5999999940395355,26.80000001192093
5.688282138408364,141.40000000596046,51.07895600795746,90.321043998003,7.4000000059604645,31.19999998807907
4.821600771317556,147.80000001192093,49.952147006988525,97.8478530049324,8.099999994039536,30.899999976158142
5.200208008803885,138.80000001192093,46.42698600888252,92.3730140030384,9.099999994039536,32
4.861448711293488,239.2000000178814,162.93398201465607,76.26601800322533,9.900000005960464,26.899999976158142
3.214400514365668,135.69999998807907,57.5592620074749,78.14073798060417,9.300000011920929,26
5.058168943147689,137.7999999821186,61.413321018218994,76.38667896389961,10,26.80000001192093
4.980079680979247,142.69999998807907,48.20730000734329,94.49269998073578,8.400000005960464,29.5
4.775549188020705,136.5,55.37601402401924,81.12398597598076,8,28.099999994039536
5.70450656076443,250.7999999821186,160.39978900551796,90.40021097660065,9.200000017881393,30.200000017881393
3.041362530303358,139.30000001192093,56.866190016269684,82.43380999565125,9.599999994039536,29.299999982118607
4.816955684146008,122.5,46.781976997852325,75.71802300214767,6.800000011920929,29
6.112469437875508,134.90000000596046,45.53097999095917,89.3690200150013,9.699999988079071,29
4.918839153671239,117.59999999403954,36.28541699051857,81.31458300352097,12,28.099999994039536
5.452562704293894,223.5,141.96895200014114,81.53104799985886,10.199999988079071,27.599999994039536
3.3444816053511706,122.5,42.79661500453949,79.70338499546051,7.800000011920929,28.19999998807907
5.3219797771521336,221.69999998807907,144.47549399733543,77.22450599074364,7.0999999940395355,27.600000023841858
3.388681802504939,232.2999999821186,150.64739701151848,81.65260297060013,10.300000011920929,27.099999994039536
3.2206119162640903,239.30000001192093,162.54796999692917,76.75203001499176,13.099999994039536,28.799999982118607
3.1036623216542476,236.30000001192093,159.74188801646233,76.5581119954586,11.699999988079071,26.599999994039536
3.1766200761185885,244.5,163.20774102210999,81.29225897789001,10,26.399999976158142
3.106554830922852,256.59999999403954,160.1697579920292,96.43024200201035,9.199999988079071,30.200000017881393
2.9620853078476848,230,150.98932000994682,79.01067999005318,11.299999982118607,27.099999994039536
3.252032520325203,231.19999998807907,152.25522699952126,78.94477298855782,8,27.5
3.2467532467532467,138.19999998807907,56.93191400170326,81.26808598637581,8.800000011920929,27.5
5.70450656076443,233.60000002384186,138.07610800862312,95.52389201521873,8.199999988079071,29.599999994039536
3.2393909943053942,224.90000000596046,148.03353601694107,76.8664639890194,9.699999988079071,26.19999998807907
3.32557366158844,223.80000001192093,146.80566599965096,76.99433401226997,9.099999994039536,26
3.3557046979865772,233.10000002384186,148.8769389986992,84.22306102514267,10,30.69999998807907
3.1655587210545484,234.80000001192093,158.2403410077095,76.55965900421143,9.199999988079071,29.299999982118607
3.6127167632391632,253.7000000178814,157.51801002025604,96.18198999762535,8.299999982118607,33.900000005960464
2.9753049685482393,240.40000000596046,159.97310799360275,80.42689201235771,9.199999988079071,28.19999998807907
3.1446540880503147,139.40000000596046,59.609158992767334,79.79084101319313,7.799999982118607,27.19999998807907
4.923682914964783,124.80000001192093,48.72666400671005,76.07333600521088,7.399999976158142,28.099999994039536
5.31349628088917,126.39999997615814,47.4804670214653,78.91953295469284,8.900000005960464,26.200000017881393
5.265929436380267,122.5,42.27198299765587,80.22801700234413,7.899999976158142,28.30000001192093
5.316321105963252,224.19999998807907,146.0381239950657,78.16187599301338,8.199999988079071,28.700000017881393
3.323363243536694,141.7000000178814,63.53310999274254,78.16689002513885,9.299999982118607,29
4.68603561373978,131.30000001192093,52.968285977840424,78.3317140340805,8.5,29.599999994039536
5.0226017078349425,139.80000001192093,59.17661398649216,80.62338602542877,9.199999988079071,28.400000005960464
4.8638132297129895,130,51.26484999060631,78.73515000939369,9.900000005960464,27.5
5.089058524173028,288.39999997615814,209.59671700000763,78.80328297615051,10,27.600000023841858
2.6469031232621663,161.40000000596046,79.62782698869705,81.77217301726341,7.5,31.099999994039536
4.277159965564637,137.40000000596046,56.002864986658096,81.39713501930237,10.900000005960464,25.69999998807907
4.901960784313726,139.69999998807907,49.24633401632309,90.45366597175598,8.5,27.5
5.599104143523927,130.69999998807907,40.34467598795891,90.35532400012016,11.800000011920929,31.099999994039536
4.906771344885868,226.09999999403954,147.17473900318146,78.92526099085808,10.699999988079071,26.100000023841858
3.217503217379808,146.59999999403954,56.768723011016846,89.83127698302269,9.900000005960464,27.80000001192093
5.396654074126642,259.60000002384186,163.747918009758,95.85208201408386,7.799999982118607,32.79999998211861
2.9010733972572775,141.40000000596046,57.3762010037899,84.02379900217056,10.900000005960464,30
