PowerMean, CpuMean
14.681904761904763, 18.59090909090909
14.681904761904763, 18.59090909090909
20.760158730158732, 30.03030303030303
14.681904761904763, 18.59090909090909
20.760158730158732, 30.03030303030303
15.65857142857143, 19.96969696969697
14.681904761904763, 18.59090909090909
20.760158730158732, 30.03030303030303
15.65857142857143, 19.96969696969697
14.749062499999997, 18.803030303030305
14.681904761904763, 18.59090909090909
20.760158730158732, 30.03030303030303
15.65857142857143, 19.96969696969697
14.749062499999997, 18.803030303030305
13.786666666666664, 16.803030303030305
