PowerMean, CpuMean
26.65412698412699, 28.62121212121212
26.65412698412699, 28.62121212121212
25.64793650793651, 26.784615384615385
26.65412698412699, 28.62121212121212
25.64793650793651, 26.742424242424242
25.94359375, 27.106060606060606
26.65412698412699, 28.62121212121212
25.64793650793651, 26.742424242424242
25.94359375, 27.106060606060606
25.906406249999993, 27.96969696969697
26.65412698412699, 28.62121212121212
25.64793650793651, 26.742424242424242
25.94359375, 27.106060606060606
25.906406249999993, 27.96969696969697
25.701746031746037, 27.303030303030305
