PowerMean, CpuMean
25.889999999999997, 27.606060606060606
25.889999999999997, 27.606060606060606
26.251451612903228, 28.015384615384615
25.889999999999997, 27.606060606060606
26.251451612903228, 28.015384615384615
25.42555555555555, 26.984848484848484
25.889999999999997, 27.606060606060606
26.251451612903228, 28.015384615384615
25.42555555555555, 26.984848484848484
26.295645161290313, 27.8
25.889999999999997, 27.606060606060606
26.251451612903228, 28.015384615384615
25.42555555555555, 26.984848484848484
26.295645161290313, 27.8
26.03634920634921, 27.630769230769232
