FPSLocal,slamTimeLocal,renderTimeLocal,videoTimeLocal,clientMemoryUsageLocal
18.58736059453813,75.59999999776483,1.1000000014901161,4.400000002235174,284359369
10.010010009786045,18.400000002235174,1.199999999254942,5.299999997019768,284359369
30.12048192838679,14.399999998509884,1.2000000029802322,5.699999999254942,287946781
30.12048192838679,13.300000000745058,1.199999999254942,5.199999999254942,287946781
29.9401197618148,13.199999999254942,1.300000000745058,5.699999999254942,290863633
29.9401197618148,7.5,0.8999999985098839,3.600000001490116,290863633
19.96007983972569,8.599999997764826,0.8000000007450581,3.800000000745058,294384705
51.282051282051285,88.10000000149012,2.5,3.199999999254942,296166409
9.624639076172684,29.800000000745058,52,3.899999998509884,298262738
6.309148264984227,16.699999999254942,1.5999999977648258,4.700000002980232,300063710
22.727272727272727,15.199999999254942,2.600000001490116,5.900000002235174,300063710
13.531799728954724,12.800000000745058,1.300000000745058,9.899999998509884,302746938
20,65.20000000298023,1.2999999970197678,5.099999997764826,304587506
8.576329331210717,18.399999998509884,2.199999999254942,5.900000002235174,305736298
20,15.300000000745058,1.800000000745058,6.600000001490116,305736298
29.67359050182688,11.099999997764826,1.2000000029802322,3.199999999254942,309547666
30.303030303030305,13.199999999254942,1.7000000029802322,5.099999997764826,309547666
20,53.899999998509884,1.6000000014901161,5.899999998509884,313263862
12.004801921197805,14.5,1.5,5.200000002980232,313263862
28.818443801559493,15.100000001490116,1.300000000745058,4.299999997019768,316820146
30.395136779492166,19.300000000745058,1.5999999977648258,3.800000000745058,316820146
28.49002848881899,17,2.099999997764826,3.199999999254942,319074022
21.141649049957866,67.60000000149012,1.5,8.100000001490116,320876682
11.600928073844855,19.300000000745058,1.3999999985098839,3.599999997764826,320876682
32.78688524590164,15,1.4000000022351742,5.099999997764826,324384182
29.761904763884615,20.400000002235174,2.199999999254942,3.199999999254942,324384182
29.41176470588235,16.600000001490116,2.099999997764826,7,327347590
28.818443804653356,63.30000000074506,1.5,4.100000001490116,286331804
8.748906386644633,16.400000002235174,1.8999999985098839,4.199999999254942,288140624
19.96007983972569,17,1.800000000745058,3.899999998509884,289960908
29.498525075042956,15.699999999254942,1.699999999254942,3.800000000745058,289960908
29.498525071801346,22.100000001490116,1.699999999254942,3.2999999970197678,293523224
30.487804880818924,55.900000002235174,1.5999999977648258,5.5,295282240
14.51378809822292,15.100000001490116,1.6000000014901161,3.5,295282240
21.27659574468085,17.199999999254942,2.600000001490116,6.199999999254942,298894852
19.960079841209865,17.300000000745058,1.8999999985098839,4.400000002235174,298894852
20,20.199999999254942,1.5,5.700000002980232,289736040
20,63.80000000074506,1.5,5,291524600
8.576329330936709,18.700000002980232,1.800000000745058,8.799999997019768,293473252
20.04008016091908,16.699999999254942,1.9000000022351742,4.399999998509884,293473252
29.585798819176702,26.199999999254942,1.800000000745058,3.900000002235174,297082512
26.455026454505013,14.600000001490116,1.8999999985098839,3.699999999254942,297082512
32.15434083447223,78.69999999925494,1.699999999254942,18.5,300606756
7.651109410908191,22.100000001490116,1.8999999985098839,3.399999998509884,302404512
29.585798815915883,15.300000000745058,1.699999999254942,4,302404512
30.67484662787005,16.400000002235174,1.699999999254942,3.5,305914872
19.96007983972569,15.800000000745058,1.699999999254942,6.5,307684708
14.992503748293407,59.899999998509884,2,7.600000001490116,309474868
12.004801920660933,19.300000000745058,1.699999999254942,4.199999999254942,309474868
20,20.300000000745058,2.800000000745058,4.899999998509884,311155564
20,19.399999998509884,2,6.5,312985232
26.525198939516255,16.199999999254942,1.7000000029802322,3.5,312985232
34.24657534333958,68.80000000074506,1.699999999254942,4,316500844
8.583690987124463,26.600000001490116,1.8999999985098839,7.300000000745058,318335172
20.040080159422985,25.800000000745058,1.8999999985098839,3.899999998509884,318335172
26.737967915503816,13.5,1.6000000014901161,4.800000000745058,321870408
31.152647973631744,18.300000000745058,1.5999999977648258,5,321870408
29.498525075042956,83.30000000074506,1.699999999254942,3.699999999254942,325398184
10.080645161366036,27.900000002235174,1.699999999254942,4.800000000745058,325398184
9.737098344410722,17.400000002235174,2.300000000745058,4.799999997019768,329311968
32.67973856447859,24.699999999254942,2,4,329311968
12.391573729978097,24.300000000745058,3.599999997764826,6.100000001490116,331122688
12.804097310895267,77.69999999925494,2.199999999254942,5.100000001490116,332926764
9.487666034289731,25.800000000745058,2.599999997764826,3.400000002235174,334758056
17.421602786778042,14.5,2.399999998509884,5.100000001490116,334758056
23.529411764705884,24.800000000745058,2.300000000745058,5,338404264
26.041666665150842,17.5,1.8999999985098839,3.800000000745058,338404264
33.55704697902678,65.39999999850988,1.800000000745058,3.5,341975976
8.695652173913043,24.800000000745058,2.699999999254942,6.199999999254942,343878628
14.992503748293407,22.200000002980232,3.199999999254942,5.099999997764826,345774628
19.960079841209865,14.5,3.300000000745058,5.300000000745058,345774628
