PowerMean, CpuMean
11.207142857142852, 12.575757575757576
11.207142857142852, 12.575757575757576
10.89111111111111, 11.909090909090908
11.207142857142852, 12.575757575757576
10.89111111111111, 11.909090909090908
12.216507936507936, 14.878787878787879
11.207142857142852, 12.575757575757576
10.89111111111111, 11.909090909090908
12.216507936507936, 14.878787878787879
12.702539682539683, 15.924242424242424
11.207142857142852, 12.575757575757576
10.89111111111111, 11.909090909090908
12.216507936507936, 14.878787878787879
12.702539682539683, 15.924242424242424
10.910483870967742, 12.136363636363637
