FPSLocal,slamTimeLocal,renderTimeLocal,videoTimeLocal,clientMemoryUsageLocal
14.925373134328359,89.5,1.5,4.299999997019768,284444941
6.8728522336769755,11.400000002235174,0.7999999970197678,3.599999997764826,286317165
59.171597638353404,14.300000000745058,1.199999999254942,5.800000000745058,286317165
30.12048192838679,13.399999998509884,1.199999999254942,4.900000002235174,289178557
30.12048192838679,13.399999998509884,1.1000000014901161,5.900000002235174,289178557
30.030030029358134,14.100000001490116,1.199999999254942,5.199999999254942,292649869
30.030030029358134,102.19999999925494,2.5,4.5,294485853
7.49063670411985,33.399999998509884,36.399999998509884,3.600000001490116,296665570
7.122507122582716,70,1.699999999254942,5.100000001490116,298436286
10.593220338732229,14.300000000745058,2.400000002235174,4.099999997764826,298436286
30.58103975604846,20.299999997019768,3.5,4.5,300822158
26.385224275443722,14.399999998509884,1.3999999985098839,3.600000001490116,300822158
22.522522523278404,16.899999998509884,1.6000000014901161,5.400000002235174,304663202
14.992503747456055,58.70000000298023,2.399999998509884,5.299999997019768,305824386
12.004801921197805,16.899999998509884,1.4000000022351742,4.900000002235174,305824386
20.040080159422985,16.800000000745058,1.800000000745058,5,309650378
15.015015014679067,12.899999998509884,2,6.699999999254942,311526558
15.015015015518937,14.299999997019768,1.4000000022351742,4.900000002235174,313350654
14.992503748293407,51,1.6000000014901161,7,315209370
8.183306055446906,14.700000002980232,1.7999999970197678,4.799999997019768,317320326
22.522522523278404,14.900000002235174,1.800000000745058,5.399999998509884,317320326
13.123359580180809,14.600000001490116,1.8999999985098839,4.699999999254942,319252634
24.691358024691358,15.699999999254942,1.6000000014901161,5.100000001490116,319252634
20.92050209172412,55.30000000074506,1.5999999977648258,5,322851302
11.709601873740617,13.700000002980232,2.300000000745058,4,322851302
29.850746268656717,12.899999998509884,2.5,3.400000002235174,325970498
20.040080159422985,16.5,1.9000000022351742,7.399999998509884,327834606
20,14.199999999254942,1.800000000745058,4.800000000745058,327834606
29.498525075042956,60.100000001490116,2,4.199999999254942,290062828
8.598452278534769,18.5,2.599999997764826,9.300000000745058,292054784
20.080321284840142,19,1.5999999977648258,4.899999998509884,292054784
26.737967915503816,17.099999997764826,1.800000000745058,4.100000001490116,295634096
33.78378378208305,15.299999997019768,2.100000001490116,3.800000000745058,295634096
30.303030303030305,76,1.5,3.099999997764826,299252420
10,25.600000001490116,1.5999999977648258,4.699999999254942,301053340
24.813895781178964,14.900000002235174,1.5,3.7999999970197678,301053340
23.25581395348837,16.600000001490116,1.699999999254942,7.299999997019768,304597452
