PowerMean, CpuMean
26.075806451612895, 27.723076923076924
26.075806451612895, 27.723076923076924
25.9247619047619, 26.861538461538462
26.075806451612895, 27.723076923076924
25.9247619047619, 26.861538461538462
26.28158730158731, 28.369230769230768
26.075806451612895, 27.723076923076924
25.9247619047619, 26.861538461538462
26.28158730158731, 28.303030303030305
26.057460317460322, 28.815384615384616
26.075806451612895, 27.723076923076924
25.9247619047619, 26.861538461538462
26.28158730158731, 28.303030303030305
26.057460317460322, 28.815384615384616
26.36193548387097, 27.70769230769231
