PowerMean, CpuMean
23.73718750000001, 33.67164179104478
23.73718750000001, 33.67164179104478
22.482539682539684, 30.303030303030305
23.73718750000001, 33.67164179104478
22.482539682539684, 30.303030303030305
23.334603174603178, 31.893939393939394
23.73718750000001, 33.67164179104478
22.482539682539684, 30.303030303030305
23.334603174603178, 31.893939393939394
23.06555555555556, 31.12121212121212
23.73718750000001, 33.67164179104478
22.482539682539684, 30.303030303030305
23.334603174603178, 31.893939393939394
23.06555555555556, 31.12121212121212
22.907142857142862, 30.863636363636363
