FPSLocal,slamTimeLocal,renderTimeLocal,videoTimeLocal,clientMemoryUsageLocal
12.437810944927852,100.30000000074506,1.5,8.599999997764826,284490261
8.481764207062247,14.100000001490116,0.8999999985098839,5.5,284490261
31.347962383909472,8.699999999254942,0.9000000022351742,3.800000000745058,288029905
20.040080159422985,8.100000001490116,0.8000000007450581,3.399999998509884,288029905
57.142857142857146,7.800000000745058,0.8000000007450581,3.899999998509884,290914369
20.325203252340316,7.900000002235174,0.8000000007450581,3.399999998509884,290914369
58.8235294117647,84.70000000298023,3.7999999970197678,5.899999998509884,294486005
9.532888465340372,38,35.69999999925494,3.5,296615662
6.648936170278642,14,1.6000000014901161,5,298406034
20.533880902234174,65.59999999776483,2.7000000029802322,5.199999999254942,300328314
10.46025104626967,15.100000001490116,1.3999999985098839,5,300328314
27.932960893273417,13.300000000745058,1.300000000745058,3.699999999254942,303957434
32.46753246674707,14.299999997019768,2.300000000745058,4.300000000745058,303957434
30.030030029358134,13.300000000745058,2.400000002235174,3.2999999970197678,305827914
20,60.600000001490116,1.3999999985098839,4.799999997019768,307757466
9.99000999023306,19.5,1.699999999254942,4.900000002235174,309767686
10.905125409030806,17.899999998509884,1.8999999985098839,5.200000002980232,311893882
16.835016834383346,13.800000000745058,1.6000000014901161,4.599999997764826,313720998
31.0559006218366,22.399999998509884,1.3999999985098839,5.5,313720998
16.77852348951339,50.19999999925494,1.4000000022351742,3.399999998509884,317260886
13.550135501902203,19,1.6000000014901161,5.300000000745058,317260886
19.011406843567887,15.699999999254942,2.099999997764826,5.600000001490116,319129830
15.625,17.699999999254942,1.8999999985098839,5.800000000745058,287798736
20,15.200000002980232,1.8999999985098839,5.899999998509884,287798736
28.248587571810557,65.80000000074506,1.800000000745058,4.5,291425168
8.71839581494348,16.399999998509884,1.8999999985098839,6.5,293307384
20.04008016091908,16,2,5,293307384
29.32551319519946,16,1.699999999254942,3.5,297045904
30.76923076923077,15.199999999254942,1.6000000014901161,5.399999998509884,297045904
30.03003003271761,61.600000001490116,1.800000000745058,4,287929632
8.568980291126499,17.399999998509884,1.9000000022351742,5.699999999254942,289866124
20,14.899999998509884,2,5.199999999254942,289866124
28.01120448237731,13.899999998509884,1.800000000745058,4.199999999254942,293592532
32.15434083832381,13.800000000745058,1.699999999254942,3.400000002235174,293592532
20.040080159422985,69.69999999925494,2.100000001490116,5,297170440
10,21.5,1.8999999985098839,4.800000000745058,298980288
20.04008016091908,14.400000002235174,1.5,5.5,298980288
30.030030029358134,13.799999997019768,1.800000000745058,3.600000001490116,302534664
29.850746268656717,15.300000000745058,1.6000000014901161,3.699999999254942,302534664
30.030030029358134,68.09999999776483,2.699999999254942,3.300000000745058,304481180
8.568980291400038,19.800000000745058,2.199999999254942,7.899999998509884,306375628
20,17.099999997764826,2.100000001490116,4.300000000745058,306375628
27.932960893273417,17.300000000745058,1.5999999977648258,21.199999999254942,309966124
15.600624025504993,14.200000002980232,1.7999999970197678,4.5,309966124
29.940119758475408,66.5,1.6000000014901161,4.099999997764826,313611896
8.576329331210717,17.199999999254942,2.300000000745058,8.100000001490116,315488084
15.015015014679067,23.899999998509884,2.100000001490116,5.5,317356560
19.96007983972569,15.800000000745058,2.100000001490116,4.099999997764826,317356560
30.03003003271761,22.599999997764826,1.6000000014901161,4.400000002235174,320962756
28.653295127104723,59.5,1.5999999977648258,3.5,322728272
14.06469760944356,21.699999999254942,1.7000000029802322,3.800000000745058,322728272
12.936610607896009,24.800000000745058,3.099999997764826,6.199999999254942,324339688
20,26.800000000745058,1.7999999970197678,4.100000001490116,324339688
25.641025641025642,23,1.699999999254942,3.5,327925388
12.886597937896875,74.19999999925494,2.100000001490116,6.699999999254942,329830640
11.098779134570563,16.5,1.9000000022351742,3.300000000745058,329830640
35.97122302061868,25,1.5,5.199999999254942,333439104
26.455026454505013,14.799999997019768,1.6000000014901161,3.600000001490116,333439104
22.573363430771593,23.400000002235174,2.099999997764826,5.399999998509884,337108020
14.992503748293407,90.80000000074506,2.399999998509884,5.199999999254942,339023300
8.568980291400038,20.700000002980232,1.8999999985098839,5.199999999254942,339023300
27.855153201608324,25.800000000745058,2.5,5.299999997019768,341056188
12.360939431624466,24.699999999254942,2.600000001490116,9,342629516
20.080321284840142,27,2,4.199999999254942,342629516
25.125628140233164,74.69999999925494,1.699999999254942,4,346267956
10.683760684015812,27,2.2000000029802322,3.199999999254942,346267956
25.83979328215122,22.300000000745058,1.9000000022351742,6,349958256
12.836970474599578,35.5,2.100000001490116,5.099999997764826,351932636
19.88071570547093,20,2.600000001490116,3.899999998509884,351932636
20.08032128634225,81.80000000074506,2.400000002235174,5,355618108
7.501875468825286,26,2.599999997764826,6.900000002235174,288565648
20,33.600000001490116,2.5,3.300000000745058,290492408
14.992503748293407,20.400000002235174,2,6,292377200
28.089887639273673,17,1.800000000745058,3.5,292377200
28.735632183292825,71.69999999925494,2.5,4.300000000745058,296071132
10.405827263509456,26.199999999254942,2.699999999254942,4.900000002235174,297934892
24.875621888703105,16,1.8999999985098839,5.899999998509884,297934892
33.00330033327913,18.699999999254942,2.100000001490116,3.400000002235174,301588300
32.894736839686665,21.600000001490116,2.199999999254942,5.899999998509884,301588300
27.70083102664588,70,2,3.5,305270444
10.362694300518134,31.399999998509884,2.5,5.600000001490116,307112148
12.004801920660933,25.300000000745058,3.699999999254942,5.100000001490116,306574448
20.080321284840142,26.199999999254942,2.400000002235174,5.699999999254942,308437172
11.976047904191617,19.900000002235174,2.199999999254942,5.699999999254942,310437880
19.841269841856466,81.80000000074506,2.399999998509884,4.600000001490116,312275304
9.950248756218905,24.800000000745058,2,4.600000001490116,312275304
26.809651473995316,23.800000000745058,1.800000000745058,4,315917624
12.75510204045268,26.899999998509884,2.100000001490116,5.199999999254942,317875652
20,36.69999999925494,2.100000001490116,4.899999998509884,319727840
14.9700598809074,80.09999999776483,2.699999999254942,4.700000002980232,321571532
10.010010009786045,29.5,2.5,3.699999999254942,321571532
11.990407674075145,30.399999998509884,3.399999998509884,5.900000002235174,325425588
18.214936246981537,24.5,1.800000000745058,3.7999999970197678,325425588
12.755102041058757,26.599999997764826,3.5,5.600000001490116,326503672
20,25.600000001490116,2.399999998509884,5,326503672
25.510204082117514,21.800000000745058,1.699999999254942,3.600000001490116,330129392
30.030030029358134,31.299999997019768,1.9000000022351742,5.100000001490116,330129392
16.42036124834923,22.799999997019768,2.2000000029802322,4.700000002980232,333804280
25.70694087255888,29.100000001490116,1.8999999985098839,4.099999997764826,333804280
12.886597938515512,20.199999999254942,2.300000000745058,5.600000001490116,290500956
15.015015014679067,78.39999999850988,2.5,5.300000000745058,292402368
7.4962518741467035,28.699999999254942,2.100000001490116,5.600000001490116,294360760
19.96007983972569,17.5,2.400000002235174,4.899999998509884,294360760
20.04008016091908,19.400000002235174,2.300000000745058,4.5,298105816
20,16.300000000745058,2,5,298105816
27.62430938999097,22,2.100000001490116,3.399999998509884,301825692
29.67359050510708,21.800000000745058,1.8999999985098839,3.899999998509884,301825692
29.325513198403158,19.900000002235174,2.099999997764826,3.5,305449288
29.498525071801346,23.200000002980232,3.399999998509884,4.099999997764826,305449288
12.69035532982925,16.399999998509884,2.300000000745058,5.5,307047436
15.015015015518937,14.199999999254942,2.100000001490116,9,309008196
19.96007983972569,17.100000001490116,2.399999998509884,4.599999997764826,309008196
27.855153204498812,15.199999999254942,2.099999997764826,4.900000002235174,312717848
21.097046412507268,19.5,2.600000001490116,4.399999998509884,314572936
20,75.09999999776483,2.100000001490116,5.5,316470052
10,23.099999997764826,2.300000000745058,4.5,316470052
27.548209368652895,21.200000002980232,1.8999999985098839,4,320127344
29.850746268656717,19.700000002980232,1.7999999970197678,3.5,320127344
31.84713375569478,15.099999997764826,1.9000000022351742,5,323728600
20.533880903804906,19.800000000745058,3.600000001490116,6.699999999254942,323218528
19.96007983972569,81,2.399999998509884,5.899999998509884,325086140
9.910802775171142,18.5,2.100000001490116,3.199999999254942,325086140
28.248587571810557,15.199999999254942,2.5,3.800000000745058,328776148
30.12048192500705,28,2.800000000745058,3.599999997764826,328776148
12.391573729978097,17.100000001490116,2.699999999254942,6.699999999254942,288951068
15.060240964193396,23.599999997764826,2.7000000029802322,5.600000001490116,290871924
20,30.899999998509884,2.800000000745058,5.400000002235174,292741776
12.004801920660933,83.30000000074506,2.199999999254942,5.199999999254942,294673912
8.568980291400038,26.899999998509884,2.800000000745058,5.300000000745058,296594788
