PowerMean, CpuMean
20.641875, 28.746268656716417
20.641875, 28.746268656716417
21.221587301587302, 28.545454545454547
20.641875, 28.746268656716417
21.221587301587302, 28.545454545454547
19.763809523809524, 26.369230769230768
20.641875, 28.746268656716417
21.221587301587302, 28.545454545454547
19.763809523809524, 26.369230769230768
20.938888888888883, 28.363636363636363
20.641875, 28.746268656716417
21.221587301587302, 28.545454545454547
19.763809523809524, 26.369230769230768
20.938888888888883, 28.363636363636363
20.15031746031746, 26.833333333333332
