FPS,slamTime,renderTime,videoTime,clientMemoryUsage
13.245033112582782,72.3000000002794,0.39999999990686774,7.699999999720603,290257114
12.048192771084338,9.599999999627471,0.5,6.100000000093132,290257114
29.41176470588235,8.599999999627471,0.5,6.100000000093132,293730522
30.120481927964324,6.899999999906868,0.5,5.2000000001862645,293730522
30.303030303030305,6.600000000093132,0.5,6.300000000279397,297203806
29.325513196400845,6.5,0.39999999990686774,6.300000000279397,297203806
29.940119760562528,6.5,0.5,6.400000000372529,300669330
22.727272727272727,62.5,1.1000000000931323,4.600000000093132,304377854
11.210762331815156,24.40000000037253,17.799999999813735,4.7999999998137355,306610858
14.947683109138895,10.600000000093132,1.099999999627471,4.2000000001862645,306610858
30.120481927541856,10.299999999813735,0.8999999999068677,4,310709286
29.940119760562528,10,0.8999999999068677,5.399999999906868,310709286
30.21148036245276,43.700000000186265,4.5,4.899999999906868,310593370
11.990407673874302,10.200000000186265,1,5,310593370
57.80346820871484,10.800000000279397,0.599999999627471,4.100000000093132,314403246
20.790020789980534,10.199999999720603,0.7000000001862645,5.800000000279397,314403246
55.55555555555556,9.799999999813735,0.7000000001862645,4.7000000001862645,318056342
30.76923076923077,36.5,0.900000000372529,5.399999999906868,319848386
14.814814814814815,12.5,0.8999999999068677,4.5,319848386
20.24291497979525,12.400000000372529,0.8999999999068677,4.5,323553286
20.080321285027903,12.100000000093132,0.6999999997206032,4.5,323553286
28.985507246376812,12,0.7000000001862645,5.199999999720603,327221662
30.120481927964324,41.10000000009313,1,5,329087598
15.267175572519085,14.300000000279397,1,5,329087598
29.239766081712094,14.200000000186265,0.6999999997206032,5.899999999906868,332798970
29.498525073827352,14.399999999906868,0.7000000001862645,5.600000000093132,332798970
30.030030029778068,9.799999999813735,0.8999999999068677,6.399999999906868,336474342
30.395136778201543,47.200000000186265,2.1999999997206032,15.899999999906868,335502002
11.904761904761905,18.199999999720603,1,6.100000000093132,335502002
18.083182640205575,15.700000000186265,0.8999999999068677,6.5,339233658
21.413276231177974,15.199999999720603,0.900000000372529,6.5,339233658
21.413276231391496,12.299999999813735,0.8000000002793968,5.7000000001862645,342859914
30.303030303030305,38.10000000009313,0.8000000002793968,6.5,344627970
11.820330969254128,14.100000000093132,1,5.600000000093132,346495742
19.841269841306506,12.599999999627471,1,5.900000000372529,346495742
20,11,0.7999999998137355,6.2000000001862645,350171862
20.32520325195557,9.799999999813735,0.8000000002793968,6,350171862
28.901734103968447,42.89999999990687,1.1000000000931323,5.600000000093132,353709110
15.31393568151382,10.399999999906868,1.1000000000931323,5.2000000001862645,353709110
29.154518950199833,10.200000000186265,1.3999999999068677,6.099999999627471,294203776
30.6748466261174,10.100000000093132,0.7000000001862645,6.600000000093132,294203776
29.673590504287027,9.899999999906868,0.7000000001862645,5.100000000093132,297766968
29.850746268656717,45.60000000009313,0.7999999998137355,5.399999999906868,299574908
15.267175572519085,14.5,1.1000000000931323,5.2999999998137355,299574908
29.069767441939167,13.799999999813735,1,5.7000000001862645,303182284
29.850746268656717,9.899999999906868,0.900000000372529,5.5,303182284
31.1526479749875,10.100000000093132,0.7999999998137355,5,306744480
28.65329512901629,52.39999999990687,1.1999999997206032,5.300000000279397,308525048
15.360983102896611,11.5,0.7000000001862645,5.5,308525048
29.239766081712094,18.90000000037253,2.2999999998137355,5.599999999627471,310474736
29.940119760562528,15.5,1,5.2999999998137355,310474736
30.030030030198002,15,0.6999999997206032,5.2000000001862645,314066528
30.864197530952914,50.89999999990687,1,4.600000000093132,315891828
14.880952380911134,16.299999999813735,1,4.600000000093132,315891828
29.58579881673109,15.799999999813735,0.8999999999068677,4.300000000279397,319491644
30.67484662567924,11,0.8999999999068677,5.100000000093132,319491644
30.21148036245276,14.100000000093132,0.8999999999068677,5,323072548
29.325513196400845,50.10000000009313,1.2000000001862645,4.7999999998137355,324863752
14.925373134328359,21.899999999906868,1.1000000000931323,4.899999999906868,324863752
30.581039755612974,18.800000000279397,1.2999999998137355,6,328498948
19.96007984028226,16.899999999906868,1,5.2000000001862645,328498948
20,11.5,0.8999999999068677,6.100000000093132,332159196
29.325513196400845,58.39999999990687,2.5,5.399999999906868,332001680
10.152284263959391,21.600000000093132,1.1000000000931323,5,333853280
29.41176470588235,20.199999999720603,0.8000000002793968,5.100000000093132,333853280
30.395136778201543,20.09999999962747,0.900000000372529,5.300000000279397,337458484
30.030030029778068,19.799999999813735,1.1000000000931323,5,337458484
29.76190476223474,67.70000000018626,1.2999999998137355,6,341133616
10.020040080132269,14,0.8999999999068677,4.600000000093132,341133616
29.325513196400845,12.900000000372529,0.8999999999068677,5.099999999627471,344785132
29.76190476223474,23.300000000279397,1.1999999997206032,6.100000000093132,344785132
31.446540880226852,12.700000000186265,1.1999999997206032,4.399999999906868,348428292
29.673590504697053,12.399999999906868,1,4.100000000093132,348428292
29.850746268656717,11.899999999906868,1,4.600000000093132,352067596
30.030030029778068,67.8000000002794,1,5.7999999998137355,353887872
8.598452278603625,16.799999999813735,3.5,6.100000000093132,353522024
19.762845849766,13.299999999813735,1.2000000001862645,6.5,353522024
29.850746268656717,13.899999999906868,1,5.100000000093132,294761416
29.940119760562528,22.09999999962747,0.900000000372529,6.800000000279397,294761416
31.055900620938367,63.700000000186265,1.1999999997206032,4.399999999906868,298410120
8.503401360537483,23,1.2000000001862645,5.2999999998137355,300304004
15.060240963876545,12.100000000093132,0.8999999999068677,5.699999999720603,302179188
20.040080160358045,11,1.1999999997206032,4.7000000001862645,302179188
30.21148036245276,15.5,1.2000000001862645,4.7999999998137355,305908296
29.76190476182227,58.1999999997206,1,3.3999999999068677,307737832
15.105740181332635,12.399999999906868,1,5.100000000093132,307737832
29.585798816323486,20.299999999813735,6.899999999906868,5,309349544
30.120481927964324,19.600000000093132,1.5,5.899999999906868,309349544
29.585798816323486,11.5,1.1000000000931323,5.899999999906868,312990348
30.487804878221915,70,1.099999999627471,5.100000000093132,314806032
9.990009990000695,27.100000000093132,1.2000000001862645,5.7999999998137355,316679584
14.925373134328359,25,1.3000000002793968,4.7999999998137355,318554496
30.395136778201543,21.200000000186265,1,4.899999999906868,318554496
30.395136778201543,19.600000000093132,1.5,5.399999999906868,322163208
29.585798816323486,64.39999999990687,1.1999999997206032,4.5,323984816
10.010010010019341,18.59999999962747,1.3000000002793968,6.100000000093132,325862488
29.76190476182227,11.200000000186265,1.2000000001862645,5.099999999627471,325862488
