FPS,serverTime,slamTime,streamingTime,renderTime,videoTime,clientMemoryUsage,serverMemoryUsage,requestSize,responseSize
9.615384615384615,94.70000000018626,0.0683789998292923,94.63162100035697,0.39999999990686774,8.899999999906868,37188173,18429528,1628206,20
23.094688221808354,35.5,27.133853999897838,8.366146000102162,0.599999999627471,7.100000000093132,39050381,18729056,1628206,2778
46.0829493093491,14.600000000093132,7.328462999779731,7.271537000313401,0.5,6.599999999627471,39050381,18804080,1628206,2718
27.322404371515177,28,6.817152000032365,21.182847999967635,0.6000000000931323,8,39056270,18877208,1628206,2658
48.78048780487805,12.900000000372529,6.602680000010878,6.297320000361651,0.5,7,14811055,18949408,1628206,2618
44.84304932772882,13.699999999720603,6.410137999802828,7.289861999917775,0.5,8.100000000093132,14811055,19028656,1628206,2558
46.296296297094756,13.400000000372529,6.241079999599606,7.158920000772923,0.599999999627471,7.599999999627471,18323387,19103328,1628206,2538
19.607843137254903,41.5,34.161613000091165,7.338386999908835,2.1999999997206032,7.2000000001862645,20200421,19179872,1628206,398
11.273957158998307,19.200000000186265,11.977382000070065,7.222618000116199,46.799999999813735,22.699999999720603,22419952,18744416,1628206,358
38.75968992276045,17.300000000279397,10.386204999871552,6.913795000407845,1.1999999997206032,7.199999999720603,22419952,18858072,1628206,338
15.47987616107998,41.10000000009313,33.15634599979967,7.9436540002934635,1.3000000002793968,22.09999999962747,26297322,18540712,1628206,958
31.055900620938367,18.100000000093132,10.219281999859959,7.880718000233173,1.1000000000931323,13,26297322,18678008,1628206,878
28.818443803879887,16,8.606882999651134,7.393117000348866,1.1000000000931323,17.600000000093132,29897903,18799864,1628206,778
24.752475247581813,17.09999999962747,9.857551999855787,7.242447999771684,1.2000000001862645,22,31721895,18915968,1628206,738
24.390243902439025,16.800000000279397,8.679450000170618,8.120550000108778,3,21.199999999720603,30941308,19036224,1628206,638
16.33986928099602,38,30.97625199984759,7.023748000152409,1.2000000001862645,22,32742680,19152760,1628206,958
22.123893805218565,20.200000000186265,11.718866999726743,8.481133000459522,1.7000000001862645,23.299999999813735,34534641,19273184,1628206,978
21.321961620511424,23,14.501593000255525,8.498406999744475,1.6000000000931323,22.299999999813735,36345286,18486376,1628206,958
37.03703703703704,18.700000000186265,11.351438000332564,7.3485619998537,1,7.2999999998137355,36345286,18250832,1628206,938
23.529411764705884,21.700000000186265,11.246801000088453,10.453199000097811,1.1999999997206032,19.600000000093132,13140316,18371304,1628206,938
20.61855670103093,42.200000000186265,36.925834000110626,5.274166000075638,2.2000000001862645,4,14954671,18493272,1628206,1118
38.46153846153846,17.799999999813735,10.669866999611259,7.130133000202477,1.2000000001862645,6.900000000372529,14954671,18620216,1628206,998
33.55704698007552,21.600000000093132,14.532120000105351,7.067879999987781,1.3999999999068677,6.7999999998137355,18464256,18740936,1628206,958
31.347962382079057,23.100000000093132,13.885786000173539,9.214213999919593,1.6000000000931323,7.100000000093132,18464256,18106296,1628206,938
33.44481605309501,20.5,13.731207000091672,6.768792999908328,2.3000000002793968,7.100000000093132,22018211,18235536,1628206,938
17.793594305990847,47.39999999990687,40.25014799972996,7.149852000176907,1.8000000002793968,6.899999999906868,23818185,18356512,1628206,1618
28.901734103968447,25.200000000186265,17.958515000063926,7.2414850001223385,2.1000000000931323,7.2999999998137355,23818185,18482960,1628206,1378
30.581039755612974,24.399999999906868,17.02869899990037,7.371301000006497,1.7999999998137355,6.5,27402833,18609776,1628206,1118
31.44654088068734,23.200000000186265,15.948931000195444,7.251068999990821,1.7999999998137355,6.599999999627471,27402833,18732856,1628206,1078
31.746031746031747,22.600000000093132,15.871586000081152,6.7284140000119805,1.5,7.399999999906868,30971804,18858688,1628206,1018
30.58103975517749,23.200000000186265,15.059410999994725,8.14058900019154,2.2999999998137355,7.100000000093132,30971804,18980560,1628206,998
18.38235294120794,44.799999999813735,36.8670540000312,7.9329459997825325,3.2999999998137355,6.2000000001862645,32832392,18054592,1628206,1738
32.15434083591657,23,16.4148359997198,6.585164000280201,1.8999999999068677,6.2000000001862645,32832392,18186784,1628206,1278
32.25806451612903,22.299999999813735,15.401122000068426,6.898877999745309,1.5,7.100000000093132,36392321,18314120,1628206,1278
15.267175572519085,57,50.09396400023252,6.906035999767482,1.5,6.899999999906868,38183223,18438912,1628206,1078
37.31343283608023,18.899999999906868,11.971572000067681,6.928427999839187,1.5,6.399999999906868,38183223,17985112,1628206,938
27.027027027027028,27.600000000093132,20.05910999979824,7.540890000294894,1.6999999997206032,7.7000000001862645,41770746,18106496,1628206,918
29.23976608211022,25.299999999813735,18.632028999738395,6.66797100007534,2.1000000000931323,6.7999999998137355,43568080,18226328,1628206,818
14.619883040856047,59.60000000009313,52.716789999976754,6.883210000116378,1.6000000000931323,7.2000000001862645,45396376,18350600,1628206,2098
35.460992908152754,20.5,13.339600999839604,7.160399000160396,1.099999999627471,6.5,47216569,18478680,1628206,1418
20.533880903608566,26,19.693492999766022,6.306507000233978,1.8999999999068677,20.799999999813735,49010841,18605472,1628206,1338
14.662756598300538,60.10000000009313,53.274286000058055,6.825714000035077,1.7999999998137355,6.199999999720603,50814262,18731560,1628206,1758
26.455026454830914,28.299999999813735,19.009700000286102,9.290299999527633,2.6000000000931323,6.800000000279397,50906425,17957696,1628206,1038
14.771048744521817,59,52.33435199968517,6.665648000314832,1.8999999999068677,6.7999999998137355,52741462,18033016,1628206,2318
31.055900620938367,24.199999999720603,16.89683199999854,7.3031679997220635,1.3000000002793968,6.7000000001862645,54528104,18160504,1628206,1498
33.22259136202345,21.90000000037253,14.764045999851078,7.135954000521451,1.6999999997206032,6.5,54528104,18287848,1628206,1438
33.00330033023589,21.899999999906868,14.888540000189096,7.011459999717772,1.5,6.7999999998137355,58087997,18409400,1628206,1418
35.84229390692968,20.199999999720603,13.33015300007537,6.869846999645233,1.5,6.2000000001862645,58087997,18535544,1628206,1358
15.479876160968395,56.5,49.54361000005156,6.956389999948442,1.3000000002793968,6.699999999720603,61692354,18654424,1628206,2338
28.571428571428573,26.59999999962747,19.70859200041741,6.89140799921006,1.5,6.800000000279397,61692354,18789656,1628206,1878
29.673590504287027,25.800000000279397,19.023684999905527,6.77631500037387,1.3999999999068677,6.5,65291772,17977880,1628206,1438
