FPSOffloading,serverTimeOffloading,slamTimeOffloading,streamingTimeOffloading,renderTimeOffloading,videoTimeOffloading,clientMemoryUsageOffloading,serverMemoryUsageOffloading,requestSizeOffloading,responseSizeOffloading
16.556291390626363,611.5,182.48264199960977,429.01735800039023,5.1000000005587935,33.59999999962747,10014145,18562552,3686446,7318
1.5012760846728108,366.90000000037253,262.90603999979794,103.99396000057459,7.699999999254942,30.200000000186265,14615258,18867776,3686446,2738
1.8083182640144666,298.6000000005588,182.4733390007168,116.12666099984199,29.899999999441206,32.5,17880358,19433400,3686446,4858
2.2192632046133154,269.20000000018626,163.9926580004394,105.20734199974686,7.7999999998137355,29.299999999813735,22308353,18601000,3686446,4698
2.779321845471144,166,65.38047299999744,100.61952700000256,4.6000000005587935,29.299999999813735,24586465,18589080,3686446,2638
4.222972972976295,272,169.75010100007057,102.24989899992943,7,31,28952714,18622024,3686446,4058
3.003003003003003,172.79999999981374,71.25269799958915,101.54730200022459,6.5,29.700000000186265,31724391,18056544,3686446,2698
4.2698548249325565,160.20000000018626,60.22036399971694,99.97963600046933,5.5,32.5,35984482,17992040,3686446,2478
4.5934772622836215,281.90000000037253,181.26491400040686,100.63508599996567,7.7999999998137355,29.899999999441206,39267872,17941344,3686446,4298
2.8727377190493253,148,49.339750999584794,98.6602490004152,6.900000000372529,29.09999999962747,43456894,17944312,3686446,2838
4.9333991119836265,301.70000000018626,203.75418100040406,97.9458189997822,9.299999999813735,28,47866828,18055816,3686446,4138
2.711496746205274,152.80000000074506,54.60371100064367,98.19628900010139,7.5,29.09999999962747,50404286,18153336,3686446,2998
4.723665564473879,326.79999999981374,226.24585399962962,100.55414600018412,5.900000000372529,29,54919867,18165936,3686446,4078
2.575328354366417,211.70000000018626,117.43588300049305,94.26411699969321,7.099999999627471,27.5,57922169,18075912,3686446,2338
3.7551633496083343,283.59999999962747,188.4840670004487,95.11593299917877,9.900000000372529,26.600000000558794,10232948,18355104,3686446,4218
2.9019152640695833,168,74.26095000002533,93.73904999997467,8.900000000372529,30.399999999441206,14301661,18355032,3686446,2878
4.422821760290348,222,134.47097299993038,87.52902700006962,6.2999999998137355,29.200000000186265,18545938,18152496,3686446,4738
3.8595137012791887,167,47.25576800014824,119.74423199985176,6.7999999998137355,35.90000000037253,22602238,17949688,3686446,3438
4.290004289994006,270,172.16943399980664,97.83056600019336,7.8999999994412065,28.5,24943440,17955672,3686446,5258
3.003003003003003,290.90000000037253,188.02429300080985,102.87570699956268,7.2999999998137355,26.09999999962747,28543203,18217120,3686446,5458
2.8636884306972124,279.29999999981374,178.93363900016993,100.3663609996438,6.2000000001862645,27.59999999962747,32803489,18151416,3686446,5578
3.1496062992125986,294.3999999994412,180.92686800006777,113.47313199937344,6.400000000372529,31.5,37032888,18390752,3686446,5658
2.8176951253918694,255.29999999981374,151.6763269994408,103.62367300037295,6.7999999998137355,33.200000000186265,41239324,18612832,3686446,5958
3.1298904538341157,259.8999999994412,159.30593700055033,100.59406299889088,5.5,29.40000000037253,43789089,17942928,3686446,5958
3.077870113877665,247.70000000018626,143.25455200020224,104.44544799998403,6.7999999998137355,27.299999999813735,47076703,18164144,3686446,5618
3.2144005143079313,167.40000000037253,67.563591000624,99.83640899974853,5.5,27,51203038,18261168,3686446,2338
4.185851820839015,248,151.48482699971646,96.51517300028354,6.6000000005587935,31.09999999962747,55671595,17943704,3686446,5898
3.1575623618547897,249,148.80674900021404,100.19325099978596,6.099999999627471,28.799999999813735,10386216,17937376,3686446,5818
3.2010243277906167,161.5,60.3161889994517,101.1838110005483,5.2000000001862645,30.40000000037253,14682107,17953856,3686446,3438
4.2105263157894735,230.20000000018626,130.41143699921668,99.78856300096959,6,29.40000000037253,19328700,17968824,3686446,5598
3.3978933061523375,162.59999999962747,64.99966700002551,97.60033299960196,5.2000000001862645,28.600000000558794,21738379,17979280,3686446,4678
4.432624113464198,142.20000000018626,48.06897499971092,94.13102500047535,6.099999999627471,29.299999999813735,26031786,18186128,3686446,4378
5.032712632103989,138.19999999925494,49.188210000284016,89.01178999897093,6.5,27,29033231,18361104,3686446,4238
4.655493482313162,270.59999999962747,174.49481499940157,96.1051850002259,6.2000000001862645,32,33813717,17947512,3686446,4738
2.94204177699807,301.40000000037253,200.73639500048012,100.66360499989241,7.7000000001862645,29.200000000186265,36634566,18147304,3686446,4578
2.7449903925280124,261.69999999925494,161.00834499951452,100.69165499974042,7.5,27,41268577,18006280,3686446,5958
3.1055900621118013,257.09999999962747,155.7690059999004,101.33099399972707,7,26.799999999813735,44279033,18211520,3686446,5358
3.088326127240813,247,143.2168039996177,103.7831960003823,6.5,28.799999999813735,48966458,17972552,3686446,6538
3.2268473701252116,259.8999999994412,157.90003900043666,101.99996099900454,3.800000000745058,26.600000000558794,51849965,18028152,3686446,5138
3.093102381681706,255.29999999981374,153.95882999990135,101.34116999991238,7.300000000745058,28.299999999813735,56710335,18158152,3686446,5458
3.145643284057118,244.09999999962747,143.850092000328,100.24990799929947,7.300000000745058,27.200000000186265,59564523,18353568,3686446,4278
3.281916639315355,275.59999999962747,175.352847000584,100.24715299904346,7.1000000005587935,26.5,62785591,18078872,3686446,4278
3.2175032175051457,250.29999999981374,134.70246499963105,115.59753500018269,8.200000000186265,38.5,67447416,18200712,3686446,3938
3.0788177339919134,269.80000000074506,166.58813600055873,103.21186400018632,7.3999999994412065,27.5,70362184,18065392,3686446,4338
3.005710850614488,270.80000000074506,170.9727999996394,99.82720000110567,7.699999999254942,26.299999999813735,75184319,18107072,3686446,5178
